origin_text,random_text,label
他还说我还年经，还没吃过很多苦，所以一碰到困难的事情就想放弃，就难过。我有现在都是有爸爸的鼓励。,他还说我还年经，还没吃过很多苦，所以一碰到困难的事情就想放弃，就难过。我有现在都是由爸爸的鼓励。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
所以你要想一想哪一些工作比较适合你。我们要一起加油，还年轻嘛、不可以让这件小小事情打破我们。,所以你要想一想那一些工作比较适合你。我们要一起加油，还年轻麻、不可以让这件小小事情打破我们。,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我上个月差一点老板解雇，是因为我忙了准备结婚想给老婆有美好的生活，好几迟到，我还把公司的财务算错了，三心二意幸好没事。,我上个月差一点老板解雇，是应为我忙了准备结婚想给老婆有美好的生活，好几迟到，我还把公司的财务算错了，三心二意幸好没事。,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
那你的女朋友最近还好吗？你没提到！她还会不会吵买房买车？,那你的女朋友最近还好吗？你没提到！她还会不会吵买方卖车？,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
我跟你说如果超过你的能力干脆分手就好。,我跟你说如果枣果你的能力干最分手就好。,0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0
大明你还记不记得我们的荷兰女同学？,大明你还记不记得我们的阿兰女同学？,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
那天我寄请帖给她她回我信她说她现在找到稳定的一份工作还没有对象喔，看你怎么样喔？,那天我奇请帖给他她回我信她说她现在找到稳定的一份工作还没有对相喔，看你怎么样喔？,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
我告诉你我们年纪也不小了有工作找一个好帮手就算给爸妈一个交代就圆满了。,我告诉你我们年记也不小了有工作找一个好帮手就像给爸妈一个交代就圆满了。,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
大家那一天会集聚在我们家生日好我们一起去看电影，逛街，把日常劳累放轻松好吗？,大家哪一天会集取在我们家生日好我们一起去看电影，逛街，把日常劳累放轻松号码？,0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
由于公司面对经济危机，必须大量地减少员工。,由于公司面对经济危机，必须大量的减少员工。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
虽然我很幸运地还可以留下来继续的上班，但是却必须过著「三天捕鱼，两天晒网」的日子。,虽然我很幸运的还可以留下来继续的上班，但是却必须过著「三天捕鱼，两天晒网」的日子。,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
你不需要因此而气馁，应该为著还可以有工作和收入而感恩，毕竟现在被裁员的人不断地增加。,你不需要因此而气馁，应该为著还可以有工作和收入而感恩，毕竟现在被裁员的人不断的增加。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
我了解你现在的情况，在经济衰退的时候社会上的很多工作领域都会受到影响。,我了解你现在的情况，在经济率退的时候社会上的很多工作领域都会受到影响。,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
大部分的人会把经济衰退视为发展的障碍，其实你能把握这时增加你的潜力。,大部分的人会把经济率退视为发展的障碍，其实你能把握这时增加你的潜力。,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
你现在每星期放假三天，加上周末就是五天能自己利用。,你现在每星期放假三天，加上周末就是五天能自己利用。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
把你很喜欢做的事情当作工作时，早上就很容易醒来，并且你能工作到晚因为快乐的时候时间就过得很快。,把你很喜欢做的事情当作工作时，早上就很容易醒来，并且你能工作到晚因为快乐的时候时间就过的很快。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
简单地说，你要运用这个时间来投资你自己，努力地做你喜欢做的事，以后一定会成功！,简单的说，你要运用的个时间来投资你自己，努力的做你喜欢做的事，以后一定会成功！,0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
虽然这么困难但是我认为我们要乐观一点，别想这么悲观嘛！,虽然这么困难但是我认为我们要乐观一点，别想这么悲观麻！,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
原来你公司实施「无薪假」喔，其实我公司也是受到经济不景气，订单量以及营业额大幅减少。,原来你公司实施「无薪假」喔，其实我公司也是受到经济不经济，订单量以及营业额大幅减少。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
不过，你还年轻，有电脑专长，中英日文都通，一定会有公司需要你这样的人才！,不过，你还年轻，有电脑专长，中英日文都通，一定会有公司需要你这样的人材！,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
后来我朋友苦读了将近半年的书，考上了公务员！现在他们过得还不错。,后来我朋友苦读了将近半年的书，考上了公务员！现在他们过的还不错。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
我的生日会因为有你和朋友们参加与支持显得格外地热闹。在这里要谢谢你们在我生日会上给了我一个前所未有的惊喜。,我的生日会因为有你和朋友们参加与支持显得格外的热闹。在这里要谢谢你们在我生日会上给了我一个前所未有的惊喜。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
现阶段的这个非常时期我们也只好咬紧牙关，努力度过难关。,现阶段的这个非常时期我们也只好咬紧牙关，努力渡过难关。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
积极力邀公司上下各阶层来开会检讨和改进现有的营运模式和型态。,积极力邀公司上下各阶层来开会检讨何改进现有的营运模式和型态。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
您最至少还有领两天的薪水，大康现在努力找新的工作。不然您也要像他吗？,您最至少好友领两天的薪水，大康现在努力找新的工作。不然您也要像他吗？,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
他现在无所事事地都待在家里面，他有试著出去外面找工作，结果找不到。,他现在无所事事的都待在家里面，他有试著出去外面找工作，结果找不到。,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
根据调查，青少年平均上网时间超过看书或看电视。,跟据调查，青少年平均上网时间超过看书或看电视。,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
以前用电话跟朋友聊天，常常妈妈叫我们赶快挂电话，因为需要很多电话费。,以前用电话跟朋友聊天，常常妈妈叫我们刚快挂电话，因为需要很多电话费。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
例如说，使用电脑后每三十分钟要休息、在暗暗的地方不可以使用、绝对不可以影响到学校上课等等。,例如说，使用电脑后每三十分钟要休息、在暗暗的地方不可以使用、绝对不可以影像到学校上课等等。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
若青少年以遵守这种规定来使用的话，应该可以好好地利用。,若青少年以尊守这种规定来使用的话，应该可以好好地利用。,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
在世界上的交流合作也是越来越需要的，网路出现已经改变世界的面貌。,在世界上的交流合作也是越来越需要得，网路出现已经改变世界的面貌。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
他们花很多时间，任何事情都不管了，这件事情很严重了。,他们花很多时间，任何事情多不管了，这件事情很严重了。,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
唸大学的时候，我也在网路玩过游戏，真的很好玩可是越玩越迷了。,唸大学的时候，我也在网路玩过游戏，真得很好玩可是越玩越迷了。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
反而，只好让他们每天上网一定的时间。要不然就有很严格的制裁。,反而，只好让他们每天上网已定的时间。要不然就有很严格的制裁。,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
正因为如此，所以我赞成家长限制青少年上网时数。,正因为如此，所以我赞成家长现制青少年上网时数。,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
东西都有利有弊，网路虽然使我们的生活变得方便，但也有负面的影响。,东西都有利有弊，网路虽然时我们的生活变得方便，但也有负面的影响。,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
如果要充分利用网路的好处，那就要找到平衡点。,如过要充分利用网路的好处，那就要找到平衡点。,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
因此，我支持父母限制孩子们上网的时间，这样孩可以学到网路是如何拉近人与人在时空上的距离。,因此，我支持父母先制孩子们上网的时间，这样孩可以学到网路是如何拉近人与人在时空上的距离。,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
他们想看电影、听音乐、和朋友聊天等等都由电脑里，非常方便。,他们想看电影、听音乐、和朋友聊天等等都有电脑里，非常方便。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
很多时候这些行为会影响到他们健康的心理成长过程，他们分不清虚拟的网路世界与真实生活的界线。,很多时候这些行为会影响到他们健康的心理成长过程，他们分不清虚拟的网路世界语真实生活的界线。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
现在，电脑与网际网路发达、快速的发展，人跟人之间的距离也为了这样变得更近。,现在，电脑与网际网路发达、快速的发展，人跟人之间的距离也为了这样变的更近。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
只不到三年过后，使用网路上网的人数快速地增加，尤其是青少年使用佔６０％以上，而且平均时数也差不１天５个小时，现在应该不只了。,只不到三年过后，使用网路上网的人数快速的增加，尤其是青少年使用佔６０％以上，而且平均时数也差不１天５个小时，现在应该不只了。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
方便归方便，但网路也会有很多黑网站、很多诱惑让很多青少年因为不懂事、好奇等很容易被带坏。,方便规方便，但网路也会有很多黑网站、很多诱惑让很多青少年因为不懂事、好奇等很容易被带坏。,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
免费电影院电影播放或是网路拍卖等等网路就有很多资讯，很多东西容易让你上瘾像线上游戏、社群网站、免费电影院电影播放或是网路拍卖等等，很容易让你一直一直没办法做其他事情，没办法好好的念书等等。,免费电影元电影播放或是网路拍卖等等网路就有很多资讯，很多东西容易让你上瘾像线上游戏、社群网站、免费电影元电影播放或是网路拍卖等等，很容易让你一直一直没办法做其他事情，没办法好好的念书等等。,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我们都知道，电脑及网络的发展帮人类历史写下了新页。,我们都知道，电脑及网罗的发展棒人类历史写下了新页。,0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
这个现象在青少年不更普遍。,这个先想再请少年不更普便。,0 0 1 1 1 1 0 0 0 0 0 1 0
从我的学校图书馆时数纪录卡里面来看，每个同学在网路室的时数高于阅读室三倍。,从我得学校图书馆时数纪录卡里面来看，每个同学在网路室的时数高于阅读室三倍。,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
这些现象对青少年身体和心理造成不良的影响。,这些现象对青少年身体何心理造成不良的影响。,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
因为他喜欢上网玩游戏而忽略读书，所以大学考了两年都考不上还戴了一双近视眼镜。,因为他喜欢上网玩游戏而忽略读书，所以大学考了两年都考不上还待了一双近视眼镜。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
在使用时，我都先做好我的作业然后再看新闻或是玩个小游戏。,在使用时，我都先作好我的作业然后再看新闻或是玩个小游戏。,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
直到我大概到了高中，才有慢慢地接触和认识到这些高科技的东西。,直到我大概到了高中，才有慢慢的接触和认识到这些高科技的东西。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
刚开始我沉迷于「即时通」，每天和朋友在线上可以聊上数小时，聊一些有的没的，时间随著网路流逝地非常快，完全没有时间和精神可以应用在课业上。,刚开始我沉迷于「即时通」，每天和朋友在线上可以聊上数小时，聊一些有的没的，时间随著网路流逝的非常快，完全没有时间和精神可以应用在课业上。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
因为时常熬夜以致于我身体状况变差，因为抵抗力下降，皮肤长了麻疹，医生吩咐我要早点睡。,因为时常熬夜以致于我身体状况变差，因为抵抗力下降，皮肤长了痲疹，医生吩咐我要早点睡。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
虽然网路的发达，可以让我们掌握最新的资讯、生活圈变大、可以快速地获取资料，但是网络是个可怕的虚拟世界。,虽然网路的发达，可以让我们掌握最新的资讯、生活圈变大、可以快速的获取资料，但是网络是个可怕的虚拟世界。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
因为网路的发达，大家变得越来越宅，喜欢待在家里，拒绝和人类接触。,因为网路的发达，大家变的越来越宅，喜欢待在家里，拒绝和人类接触。,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
所以家长不但要限制小孩上网时数，也要多多关心他们，还要灌输正确的观念给他们，因为网路无所不在。,所以家长不但要限止小孩上网时数，也要多多关心他们，还要灌输正确的观念给他们，因为网路无所不在。,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
应该说不是网路或上网的问题，是管理时间、平衡行为的问题。,因该说不是网路或上网的问题，是管理时间、平衡行为的问题。,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
在日本也很多青少年爱上网。有些人上网中毒了不能停上网。而且很多青少年在上网受了不好的影响。,在日本也很多青少年爱上网。有些人上网中毒了不能停上网。而且很多青少年在上网收了不好的影响。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
几年前，在有一个小学，女孩子杀她的同学。因为她在ＢＢＳ骂她，她请她再不做，但是她不停，她受不了杀同学。,几年前，在有一个小学，女孩子杀他的同学。因为他在ＢＢＳ骂她，她请他在不做，但是他不停，她受不了杀同学。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
对青少年来说，好不易区别他们是不是可以相信的人。,对青少年来说，好不易区别他们是不是可以相心的人。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
身为一个家长，我个人觉得家长和老师应该要限制青少年的上网时数。,身为一个家长，我个人觉得家长和老师因该要限制青少年的上网时数。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
但是有很多课程不应该在电脑上教，例如语言、阅读、写作等。,但是有很多课程不因该在电脑上教，例如语言、阅读、写作等。,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我们应该鼓励青少年继续培养这些能力，因为现况已经不是如此。,我们因该鼓励青少年继续培养这些能力，因为限况已经不是如此。,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
但是到了中学，他们都开始大量地用电，而到了大学，他们都已经忘记了在小学时学的很多字。,但是到了中学，他们都开始大量的用电，而到了大学，他们都已经忘记了在小学时学的很多字。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
所人不应该太依赖一个东西，毕竟他只是一个机器而已。,所人不因该太依赖一个东西，毕竟他只是一个机器而已。,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
